Date,Open,High,Low,Close,Adj Close,Volume
2021-05-27,88.400002,89.250000,88.120003,88.989998,87.830460,17988309
2021-05-28,89.269997,90.419998,88.720001,90.239998,89.064171,10118656
2021-05-31,90.400002,90.559998,88.900002,88.900002,87.741638,5990223
2021-06-01,89.250000,90.949997,89.110001,90.739998,89.557655,8778862
2021-06-02,91.000000,91.949997,90.699997,91.480003,90.288017,6446648
2021-06-03,91.480003,92.660004,91.300003,92.660004,91.452644,7902060
2021-06-04,92.970001,92.970001,91.629997,92.150002,90.949287,7093723
2021-06-07,92.129997,92.349998,91.360001,91.790001,90.593979,3968197
2021-06-08,91.699997,92.230003,91.279999,91.570000,90.376846,1285383
2021-06-09,91.699997,92.230003,91.279999,91.660004,90.465675,5188231
2021-06-10,91.599998,94.110001,91.199997,93.080002,91.867172,9212028
2021-06-11,93.080002,94.059998,92.730003,93.709999,92.488960,5748798
2021-06-14,93.769997,95.059998,93.750000,94.419998,93.189713,6967573
2021-06-15,94.580002,95.220001,94.510002,94.949997,93.712799,5561846
2021-06-16,95.180000,95.540001,94.360001,95.000000,93.762154,7487325
2021-06-17,95.300003,96.809998,94.930000,94.930000,93.693069,7553958
2021-06-18,94.500000,95.570000,94.080002,94.529999,93.298271,10551839
2021-06-21,93.989998,95.419998,92.949997,95.110001,93.870720,5908658
2021-06-22,95.110001,95.760002,93.900002,94.070000,92.844269,8943391
2021-06-23,94.980003,95.629997,94.360001,95.029999,93.791756,9459849
2021-06-24,95.190002,95.879997,95.070000,95.690002,94.443161,6837298
2021-06-28,96.309998,96.500000,95.099998,95.099998,93.860847,7524654
2021-06-29,95.099998,96.309998,95.099998,95.760002,94.512253,3876339
2021-06-30,95.339996,95.919998,94.320000,95.260002,94.018768,6253651
2021-07-01,95.620003,96.320000,95.449997,96.099998,94.847816,5008587
2021-07-02,96.339996,96.550003,95.540001,95.779999,94.531990,4872453
2021-07-05,95.940002,96.589996,95.330002,96.489998,95.232735,3378936
2021-07-06,96.570000,96.669998,94.879997,95.190002,93.949677,4748031
2021-07-07,96.019997,96.690002,95.440002,96.690002,95.430138,6901509
2021-07-08,96.010002,96.199997,93.470001,94.019997,92.794914,8954839
2021-07-09,94.279999,95.529999,93.660004,95.400002,94.156944,7021449
2021-07-12,96.000000,96.250000,94.690002,96.059998,94.808342,5067310
2021-07-13,96.260002,96.709999,95.620003,95.739998,94.492508,6234322
2021-07-14,95.739998,97.290001,95.720001,96.610001,95.351173,5994712
2021-07-15,96.900002,97.900002,96.699997,97.309998,96.042053,6734383
2021-07-16,97.540001,98.529999,97.290001,97.739998,96.466446,8328638
2021-07-19,97.269997,97.480003,94.239998,94.470001,93.239059,7810484
2021-07-20,94.970001,95.639999,93.690002,95.330002,94.087852,6355649
2021-07-21,98.129997,99.699997,96.540001,98.809998,97.522507,11193605
2021-07-22,99.120003,99.900002,98.599998,98.720001,97.433685,5808516
2021-07-23,99.339996,99.970001,98.639999,99.860001,98.558823,5017279
2021-07-26,100.000000,102.279999,99.949997,101.699997,100.374847,7177131
2021-07-27,101.800003,102.320000,100.980003,101.459999,100.137978,5808697
2021-07-28,101.760002,102.180000,101.260002,101.260002,99.940582,3054032
2021-07-29,101.480003,102.059998,101.400002,101.480003,100.157722,3448704
2021-07-30,101.199997,101.379997,100.519997,100.900002,99.585274,4228717
2021-08-02,101.599998,101.839996,100.919998,100.919998,99.605011,4947362
2021-08-03,101.260002,102.379997,100.980003,102.379997,101.045990,5139841
2021-08-04,102.360001,102.980003,101.980003,102.919998,101.578957,4380836
2021-08-05,102.879997,103.699997,102.339996,103.300003,101.954002,4331362
2021-08-06,103.300003,104.080002,102.800003,103.860001,102.506706,3973672
2021-08-09,103.800003,104.379997,103.120003,104.360001,103.000191,3489628
2021-08-10,104.120003,104.320000,103.639999,104.320000,102.960716,3407377
2021-08-11,104.279999,104.800003,104.220001,104.779999,103.414711,3864059
2021-08-12,104.779999,104.879997,104.000000,104.160004,102.802803,3398072
2021-08-13,104.160004,104.760002,103.839996,104.220001,102.862015,3280405
2021-08-16,103.919998,104.000000,102.620003,102.879997,101.539474,4171004
2021-08-17,102.500000,102.800003,102.120003,102.519997,101.184158,3916320
2021-08-18,102.540001,103.120003,101.760002,102.559998,101.223648,3543293
2021-08-19,101.360001,101.639999,100.019997,100.760002,99.447098,5516536
2021-08-20,100.580002,102.660004,100.500000,102.459999,101.124947,5089678
2021-08-23,103.379997,103.459999,102.300003,102.459999,101.124947,3260368
2021-08-24,102.959999,102.959999,101.839996,102.699997,101.361816,2802580
2021-08-25,102.699997,102.940002,102.139999,102.839996,101.499992,3313307
2021-08-26,102.559998,102.980003,102.279999,102.919998,101.578957,2492085
2021-08-27,102.500000,103.080002,102.419998,103.059998,101.717125,2477714
2021-08-30,103.059998,103.300003,102.540001,102.680000,101.342087,2333772
2021-08-31,102.540001,102.760002,101.139999,101.419998,100.098495,6228029
2021-09-01,101.720001,103.019997,101.720001,102.519997,101.184158,3890562
2021-09-02,104.360001,106.639999,104.099998,106.260002,104.875435,12946772
2021-09-03,106.300003,106.660004,105.400002,105.599998,104.224037,6821701
2021-09-06,105.820000,107.339996,105.419998,107.120003,105.724236,3685697
2021-09-07,107.120003,107.660004,105.400002,105.620003,104.243774,4922323
2021-09-08,105.500000,105.599998,104.339996,104.440002,103.079155,5290553
2021-09-09,103.540001,105.779999,103.099998,105.199997,103.829239,6569979
2021-09-10,103.800003,105.559998,103.459999,105.000000,103.631851,8447345
2021-09-13,105.279999,106.940002,105.279999,106.440002,105.053093,6399120
2021-09-14,106.620003,107.080002,105.180000,105.680000,104.302994,6500724
2021-09-15,105.680000,106.400002,105.260002,105.760002,104.381958,6894887
2021-09-16,106.000000,108.980003,105.660004,108.639999,107.224426,12395117
2021-09-17,108.959999,110.940002,108.779999,109.000000,107.579735,36316712
2021-09-20,109.940002,111.540001,107.419998,109.239998,107.816605,22399572
2021-09-21,109.099998,110.160004,106.239998,106.300003,104.914909,10537448
2021-09-22,107.739998,109.080002,107.500000,108.940002,107.520515,7753751
2021-09-23,109.040001,111.459999,109.040001,110.839996,109.395752,9102956
2021-09-24,110.919998,110.940002,108.699997,110.160004,108.724625,6529411
2021-09-27,111.199997,112.599998,110.919998,112.599998,111.132820,7109847
2021-09-28,112.699997,113.580002,110.820000,110.860001,109.415497,6860927
2021-09-29,111.059998,113.660004,111.059998,113.379997,111.902657,9208665
2021-09-30,114.180000,114.639999,112.620003,113.099998,111.626312,8206412
2021-10-01,111.099998,113.440002,110.559998,113.220001,111.744743,8092179
2021-10-04,106.440002,106.540001,104.400002,105.459999,104.752007,8656513
2021-10-05,105.620003,107.500000,105.260002,107.379997,106.659111,7395155
2021-10-06,107.500000,107.879997,105.040001,105.540001,104.831467,10286837
2021-10-07,106.160004,106.980003,105.220001,106.160004,105.447311,11874097
2021-10-08,106.000000,106.120003,104.800003,105.660004,104.950668,7460125
2021-10-11,105.199997,106.139999,105.040001,105.360001,104.652679,4431091
2021-10-12,104.320000,106.139999,103.620003,106.139999,105.427437,4744382
2021-10-13,106.000000,106.040001,104.599998,105.099998,104.394424,7518777
2021-10-14,105.739998,107.320000,105.239998,106.959999,106.241936,6657441
2021-10-15,107.559998,108.680000,107.000000,107.720001,106.996834,6607950
2021-10-18,107.959999,110.220001,107.839996,109.599998,108.864212,7049572
2021-10-19,109.500000,110.099998,109.040001,109.419998,108.685417,5597509
2021-10-20,109.760002,110.620003,108.940002,109.360001,108.625824,7175205
2021-10-21,108.800003,109.540001,105.839996,109.000000,108.268242,9855221
2021-10-22,108.980003,110.980003,108.139999,110.440002,109.698578,7199217
2021-10-25,110.440002,112.239998,110.440002,111.300003,110.552803,5684573
2021-10-26,106.400002,107.779999,105.980003,107.180000,106.460457,17005897
2021-10-27,107.300003,107.820000,106.459999,107.379997,106.659111,8815863
2021-10-28,107.120003,107.720001,105.000000,105.000000,104.295097,10022228
2021-10-29,104.500000,105.779999,103.680000,105.059998,104.354691,9129099
2021-11-01,105.480003,107.339996,104.980003,105.160004,104.454025,6535169
2021-11-02,105.059998,106.480003,104.800003,105.959999,105.248650,5700381
2021-11-03,105.860001,107.779999,105.580002,107.779999,107.056427,5880008
2021-11-04,108.000000,108.580002,106.559998,107.279999,106.559784,6611976
2021-11-05,107.260002,109.440002,107.040001,109.019997,108.288101,4003150
2021-11-08,109.120003,109.779999,108.300003,108.779999,108.049713,6153541
2021-11-09,108.480003,109.000000,107.580002,108.180000,107.453743,5869988
2021-11-10,108.180000,109.599998,108.080002,109.440002,108.705292,5185140
2021-11-11,109.440002,110.919998,109.379997,110.559998,109.817764,4726051
2021-11-12,110.599998,111.440002,109.959999,110.180000,109.440315,5046805
2021-11-15,109.900002,111.820000,109.860001,111.820000,111.069305,4646767
2021-11-16,111.800003,112.339996,111.019997,111.339996,110.592529,4491708
2021-11-17,111.220001,112.160004,110.680000,110.680000,109.936966,5802473
2021-11-18,110.680000,110.860001,109.620003,109.620003,108.884079,5882474
2021-11-19,109.660004,110.400002,107.459999,109.000000,108.268242,8155408
2021-11-22,108.000000,110.379997,108.000000,109.800003,109.062874,4576216
2021-11-23,109.699997,110.300003,108.680000,109.339996,108.605957,4737422
2021-11-24,109.339996,111.260002,109.199997,110.220001,109.480049,4444780
2021-11-25,110.419998,111.260002,110.180000,110.779999,110.036293,3793772
2021-11-26,107.000000,107.559998,105.339996,105.580002,104.871201,10602942
2021-11-29,106.000000,108.800003,106.000000,107.239998,106.520058,7103781
2021-11-30,105.000000,108.019997,104.919998,107.120003,106.400864,10598836
2021-12-01,107.120003,109.000000,107.120003,108.559998,107.831192,5876468
2021-12-02,108.180000,108.779999,107.139999,108.739998,108.009987,5457351
2021-12-03,110.059998,110.320000,107.000000,107.239998,106.520058,4934280
2021-12-06,107.739998,109.919998,107.540001,109.639999,108.903946,4963575
2021-12-07,109.500000,111.059998,109.220001,109.739998,109.003273,6507436
2021-12-08,109.500000,110.000000,108.099998,109.199997,108.466896,5103809
2021-12-09,109.500000,110.000000,106.599998,107.599998,106.877640,11459443
2021-12-10,107.019997,107.980003,106.500000,107.360001,106.639252,4053892
2021-12-13,107.480003,108.160004,106.360001,106.480003,105.765160,3544341
2021-12-14,107.320000,108.199997,106.199997,107.080002,106.361130,6006682
2021-12-15,107.080002,107.199997,105.379997,106.160004,105.447311,6671200
2021-12-16,107.500000,107.900002,105.540001,106.339996,105.626091,7103676
2021-12-17,106.000000,106.339996,104.239998,105.260002,104.553352,8700893
2021-12-20,104.180000,106.080002,103.480003,105.279999,104.573212,5518798
2021-12-21,105.900002,106.639999,105.599998,106.180000,105.467171,5079385
2021-12-22,106.400002,106.580002,105.639999,106.019997,105.308243,3294026
2021-12-23,106.559998,108.339996,106.300003,108.160004,107.433884,5377608
2021-12-27,108.000000,110.459999,107.919998,109.980003,109.241661,2448252
2021-12-28,110.000000,110.839996,109.820000,110.699997,109.956825,2962219
2021-12-29,110.800003,111.080002,110.139999,110.879997,110.135620,2352333
2021-12-30,110.639999,111.260002,110.500000,110.500000,109.758171,2902064
2022-01-03,111.379997,112.160004,110.959999,112.160004,111.407028,3371314
2022-01-04,112.680000,114.339996,112.099998,113.779999,113.016151,4979830
2022-01-05,114.000000,114.779999,112.959999,112.959999,112.201653,3118569
2022-01-07,112.959999,113.940002,112.180000,113.199997,112.440041,6493849
2022-01-10,113.680000,114.000000,112.519997,112.739998,111.983131,5453426
2022-01-11,112.599998,113.239998,111.419998,113.099998,112.340714,5927634
2022-01-12,113.260002,115.400002,113.139999,115.400002,114.625275,6216170
2022-01-13,115.260002,117.199997,114.919998,117.019997,116.234398,6081847
2022-01-14,116.360001,116.680000,114.320000,115.019997,114.247826,4796365
2022-01-17,115.940002,116.260002,114.400002,114.900002,114.128632,3193770
2022-01-18,114.419998,114.519997,111.160004,111.339996,110.592529,6697202
2022-01-19,111.339996,111.820000,109.320000,109.400002,108.665558,6605447
2022-01-20,109.680000,109.739998,107.239998,108.900002,108.168915,8690263
2022-01-21,107.680000,108.519997,105.900002,106.279999,105.566498,6783173
2022-01-24,105.739998,105.860001,102.059998,103.459999,102.765434,7941912
2022-01-25,104.160004,107.000000,103.699997,106.379997,105.665825,8180163
2022-01-26,107.000000,109.760002,107.000000,109.019997,108.288101,5307710
2022-01-27,108.599998,111.320000,107.959999,109.500000,108.764885,5733876
2022-01-28,110.000000,110.160004,107.379997,109.500000,108.764885,7300714
2022-01-31,110.959999,111.139999,109.820000,109.940002,109.201935,5187314
2022-02-01,111.099998,112.820000,111.000000,112.779999,112.022865,5728433
2022-02-02,112.820000,113.559998,111.360001,111.379997,110.632263,7034299
2022-02-03,112.300003,112.300003,107.779999,109.260002,108.526497,13647631
2022-02-04,111.800003,112.599998,108.019997,108.839996,108.109314,8161544
2022-02-07,110.000000,110.580002,108.820000,110.099998,109.360855,6344558
2022-02-08,110.900002,112.459999,110.199997,112.160004,111.407028,6743454
2022-02-09,112.500000,113.320000,111.180000,112.580002,111.824211,6638633
2022-02-10,112.580002,113.779999,111.680000,112.019997,111.267960,6794284
2022-02-11,111.000000,111.860001,110.419998,111.860001,111.109039,4257598
2022-02-14,108.900002,110.419998,107.199997,109.639999,108.903946,9839612
2022-02-15,109.680000,110.500000,108.919998,108.919998,108.188774,6361044
2022-02-16,109.400002,110.000000,108.019997,109.000000,108.268242,6391081
2022-02-17,108.820000,109.360001,107.580002,107.699997,106.976967,6082367
2022-02-18,107.320000,110.059998,107.320000,109.320000,108.586090,10433212
2022-02-21,110.000000,110.000000,107.099998,108.480003,107.751732,6877215
2022-02-22,105.480003,109.559998,105.480003,107.800003,107.076302,7339947
2022-02-23,107.800003,109.500000,107.620003,108.040001,107.314690,5001422
2022-02-24,104.400002,107.019997,102.480003,104.500000,103.798454,13990027
2022-02-25,105.599998,107.440002,103.580002,106.500000,105.785027,10638176
2022-02-28,104.180000,105.800003,102.680000,105.680000,104.970528,14633239
2022-03-01,104.160004,106.519997,102.660004,102.660004,101.970810,9161034
2022-03-02,102.360001,103.040001,100.739998,101.720001,101.037117,13445673
2022-03-03,102.260002,103.139999,100.279999,100.459999,99.785568,8360472
2022-03-04,99.300003,99.750000,92.709999,92.839996,92.216728,15213828
2022-03-07,89.010002,92.440002,85.250000,91.589996,90.975121,19132662
2022-03-08,89.459999,95.480003,89.129997,92.230003,91.610825,13202212
2022-03-09,94.250000,97.680000,92.589996,97.419998,96.765976,14981202
2022-03-10,98.110001,98.410004,95.669998,96.860001,96.209740,11246793
2022-03-11,97.620003,101.959999,96.400002,100.180000,99.507454,9881403
2022-03-14,101.139999,103.760002,100.720001,103.139999,102.447578,9474676
2022-03-15,102.099998,105.860001,102.000000,104.980003,104.275230,9773398
2022-03-16,106.900002,108.279999,105.120003,106.400002,105.685699,12065400
2022-03-17,106.779999,107.500000,103.940002,104.860001,104.156036,10495276
2022-03-18,105.139999,106.379997,105.059998,106.040001,105.328110,8190165
2022-03-21,106.019997,107.580002,106.000000,106.620003,105.904221,4893390
2022-03-22,107.260002,108.500000,106.680000,107.639999,106.917374,7632437
2022-03-23,108.000000,108.199997,103.820000,103.940002,103.242210,7286436
2022-03-24,104.199997,104.580002,102.620003,102.779999,102.089996,8705577
2022-03-25,96.400002,98.750000,95.540001,97.550003,97.550003,10108354
2022-03-28,98.000000,99.510002,97.779999,98.239998,98.239998,5088898
2022-03-29,98.559998,100.959999,97.790001,100.120003,100.120003,7863436
2022-03-30,100.220001,100.519997,98.750000,99.389999,99.389999,5453493
2022-03-31,99.589996,100.080002,97.290001,97.300003,97.300003,6312815
2022-04-01,97.760002,99.360001,97.459999,99.230003,99.230003,4780453
2022-04-04,98.529999,99.449997,97.669998,99.019997,99.019997,4596336
2022-04-05,99.019997,99.570000,98.040001,99.230003,99.230003,7515641
2022-04-06,98.839996,99.279999,96.019997,97.570000,97.570000,8557847
2022-04-07,97.949997,99.139999,97.150002,97.150002,97.150002,5834017
2022-04-08,97.879997,99.019997,97.250000,98.760002,98.760002,5509158
2022-04-11,98.879997,100.300003,98.239998,98.800003,98.800003,6981836
2022-04-12,97.559998,99.160004,96.300003,97.760002,97.760002,8411804
2022-04-13,97.760002,98.739998,97.449997,97.540001,97.540001,4155800
2022-04-14,97.279999,98.360001,97.180000,98.360001,98.360001,1873952
2022-04-19,98.360001,99.870003,97.449997,99.519997,99.519997,5653951
2022-04-20,98.849998,100.480003,98.769997,99.150002,99.150002,6413469
2022-04-21,99.550003,102.059998,99.260002,102.040001,102.040001,8475067
2022-04-22,101.900002,102.019997,100.180000,100.459999,100.459999,4869349
2022-04-25,98.830002,100.480003,98.300003,99.000000,99.000000,5300315
2022-04-26,100.019997,101.760002,99.769997,99.860001,99.860001,6568535
2022-04-27,100.180000,102.059998,100.000000,101.879997,101.879997,9309521
2022-04-28,102.120003,102.339996,96.440002,96.940002,96.940002,14085605
2022-04-29,99.430000,99.949997,97.110001,99.019997,99.019997,18877429
2022-05-02,99.360001,99.470001,94.330002,97.559998,97.559998,7511145
2022-05-03,98.459999,100.019997,98.290001,99.279999,99.279999,6534067
2022-05-04,99.570000,100.320000,99.059998,99.230003,99.230003,4450429
2022-05-05,100.360001,100.379997,98.019997,98.169998,98.169998,4706867
2022-05-06,98.430000,98.570000,95.910004,96.430000,96.430000,7119630
2022-05-09,96.010002,96.980003,93.110001,93.230003,93.230003,9101467
2022-05-10,94.099998,94.540001,92.470001,92.639999,92.639999,7208429
2022-05-11,93.000000,95.419998,92.400002,95.419998,95.419998,10088169
2022-05-12,94.459999,97.190002,93.889999,96.980003,96.980003,10606223
2022-05-13,97.440002,98.820000,97.440002,98.559998,98.559998,5515246
2022-05-16,97.360001,99.349998,97.089996,98.529999,98.529999,5482243
2022-05-17,98.529999,98.910004,97.519997,97.800003,97.800003,6905785
2022-05-18,98.260002,98.839996,97.040001,97.599998,97.599998,5233538
2022-05-19,96.120003,98.059998,95.980003,97.930000,97.930000,7283182
2022-05-20,98.480003,98.800003,97.690002,97.980003,97.980003,6415568
2022-05-23,99.000000,99.790001,98.349998,99.790001,99.790001,5839614
2022-05-24,99.000000,100.559998,98.949997,99.839996,99.839996,5776708
2022-05-25,100.900002,101.300003,100.019997,100.260002,100.260002,2712834
2022-05-27,102.919998,104.680000,102.519997,103.760002,103.760002,7222186
2022-05-30,104.000000,104.980003,102.760002,103.180000,103.180000,4507112
2022-05-31,103.180000,103.400002,98.849998,99.220001,99.220001,21424416
2022-06-01,100.239998,100.300003,98.680000,98.889999,98.889999,6005974
2022-06-02,99.029999,99.180000,97.809998,98.029999,98.029999,5765118
2022-06-03,98.440002,98.589996,97.089996,98.010002,98.010002,5452326
2022-06-07,98.010002,99.169998,98.010002,98.669998,98.669998,5867201
2022-06-08,98.669998,98.889999,97.900002,98.169998,98.169998,4407852
2022-06-09,98.129997,100.500000,98.129997,98.720001,98.720001,5868890
2022-06-10,98.029999,98.339996,96.480003,96.510002,96.510002,6936683
2022-06-13,95.290001,96.800003,94.919998,95.550003,95.550003,8327788
2022-06-14,96.000000,98.459999,95.750000,98.139999,98.139999,7732721
2022-06-15,99.230003,100.239998,97.610001,97.970001,97.970001,6557888
2022-06-16,97.769997,98.169998,92.680000,93.510002,93.510002,7301244
2022-06-17,93.839996,95.879997,93.199997,93.660004,93.660004,10520621
2022-06-20,94.389999,95.930000,93.940002,95.860001,95.860001,4506171
2022-06-21,96.360001,97.690002,95.919998,96.430000,96.430000,3982000
2022-06-22,95.059998,96.440002,94.120003,96.290001,96.290001,4925645
2022-06-23,95.989998,96.290001,93.300003,93.300003,93.300003,6437409
2022-06-27,93.580002,95.000000,93.540001,94.040001,94.040001,5702186
2022-06-28,94.000000,94.930000,93.349998,93.629997,93.629997,4296417
2022-06-29,93.410004,93.570000,91.779999,91.830002,91.830002,5497376
2022-06-30,90.889999,91.190002,89.459999,90.000000,90.000000,9193586
2022-07-01,90.000000,92.019997,89.389999,91.040001,91.040001,4386962
2022-07-04,91.000000,91.989998,90.440002,91.250000,91.250000,3222379
2022-07-05,91.699997,91.860001,88.379997,88.379997,88.379997,5686221
2022-07-06,89.980003,90.900002,88.320000,90.080002,90.080002,7044225
2022-07-07,90.940002,92.260002,90.730003,91.779999,91.779999,4901167
2022-07-08,91.779999,95.050003,91.349998,94.949997,94.949997,4763733
2022-07-11,93.779999,93.900002,92.690002,92.699997,92.699997,3756139
2022-07-12,92.120003,94.370003,91.010002,94.370003,94.370003,7908496
2022-07-13,94.269997,94.559998,91.879997,92.019997,92.019997,5023299
2022-07-14,91.650002,93.510002,90.870003,91.260002,91.260002,5785409
2022-07-15,90.680000,91.449997,88.910004,90.250000,90.250000,7567182
2022-07-18,93.800003,96.760002,91.550003,95.209999,95.209999,9819320
2022-07-19,95.500000,98.339996,94.940002,97.699997,97.699997,7720930
2022-07-20,98.180000,99.370003,96.370003,96.779999,96.779999,4567167
2022-07-21,96.400002,98.949997,95.870003,98.470001,98.470001,6470794
2022-07-22,98.470001,98.510002,96.320000,96.400002,96.400002,4601896
2022-07-25,96.400002,97.779999,96.080002,97.010002,97.010002,4515459
2022-07-26,97.239998,98.790001,97.099998,98.089996,98.089996,4025891
2022-07-27,98.459999,99.129997,98.129997,98.370003,98.370003,3734137
2022-07-28,98.709999,99.510002,98.220001,99.230003,99.230003,4161509
2022-07-29,99.250000,100.239998,98.980003,99.910004,99.910004,3918462
2022-08-01,100.000000,101.559998,99.349998,99.650002,99.650002,3585249
2022-08-02,99.250000,100.320000,98.919998,99.250000,99.250000,3328732
2022-08-03,99.400002,100.480003,99.199997,99.750000,99.750000,3333392
2022-08-04,99.949997,100.379997,99.269997,99.699997,99.699997,3008066
2022-08-05,99.699997,101.300003,99.610001,101.019997,101.019997,3759274
2022-08-08,101.339996,101.739998,100.820000,101.139999,101.139999,3267653
2022-08-09,100.980003,101.680000,100.660004,101.220001,101.220001,3265179
2022-08-10,101.000000,102.139999,100.900002,101.660004,101.660004,2499442
2022-08-11,101.739998,102.000000,101.099998,101.160004,101.160004,2852675
2022-08-12,101.220001,103.419998,101.220001,102.480003,102.480003,4967539
2022-08-15,102.500000,102.940002,101.839996,102.300003,102.300003,3038998
2022-08-16,102.720001,104.519997,102.620003,104.300003,104.300003,4421584
2022-08-17,104.300003,104.919998,102.959999,103.660004,103.660004,4498331
2022-08-18,103.699997,104.059998,102.379997,102.379997,102.379997,3733048
2022-08-19,102.379997,103.080002,102.120003,102.419998,102.419998,3644937
2022-08-22,102.000000,102.059998,99.779999,100.239998,100.239998,4078353
2022-08-23,100.220001,101.120003,99.949997,100.339996,100.339996,4111873
2022-08-24,100.300003,101.239998,100.099998,100.120003,100.120003,4767562
2022-08-25,100.500000,101.820000,100.379997,101.120003,101.120003,3890922
2022-08-26,101.279999,102.120003,100.580002,100.779999,100.779999,4577070
2022-08-29,99.940002,100.120003,97.830002,98.750000,98.750000,4615777
2022-08-30,99.080002,101.139999,98.660004,98.820000,98.820000,3965988
2022-08-31,99.199997,100.000000,98.239998,99.150002,99.150002,12477302
2022-09-01,98.639999,98.970001,96.669998,96.690002,96.690002,4246256
2022-09-02,97.550003,99.290001,97.199997,99.169998,99.169998,4262306
2022-09-05,97.860001,99.239998,96.690002,98.940002,98.940002,3607998
2022-09-06,98.800003,100.760002,98.610001,99.379997,99.379997,4620063
2022-09-07,97.680000,99.040001,97.680000,98.720001,98.720001,4727242
2022-09-08,99.260002,100.459999,98.419998,100.000000,100.000000,5215123
2022-09-09,100.379997,102.620003,100.379997,102.080002,102.080002,5267534
2022-09-12,102.800003,103.919998,102.599998,103.660004,103.660004,4403737
2022-09-13,103.959999,104.220001,102.339996,102.580002,102.580002,5129450
2022-09-14,102.239998,102.940002,101.900002,102.260002,102.260002,4088391
2022-09-15,102.800003,104.160004,102.300003,103.180000,103.180000,7129985
2022-09-16,102.900002,103.339996,99.500000,99.500000,99.500000,15091896
2022-09-19,100.099998,100.239998,96.519997,98.550003,98.550003,7816410
2022-09-20,99.989998,102.660004,99.870003,101.300003,101.300003,9393177
2022-09-21,100.919998,103.260002,99.779999,103.019997,103.019997,5456723
2022-09-22,102.379997,104.660004,101.339996,104.199997,104.199997,5966243
2022-09-23,104.339996,104.339996,100.300003,101.339996,101.339996,6903372
2022-09-26,100.260002,101.139999,98.550003,99.540001,99.540001,6762858
2022-09-27,100.300003,101.120003,99.430000,99.940002,99.940002,4996953
2022-09-28,99.300003,99.580002,95.610001,97.540001,97.540001,7126338
2022-09-29,97.699997,98.129997,94.320000,94.849998,94.849998,6314379
2022-09-30,95.029999,96.379997,94.940002,95.669998,95.669998,5927175
2022-10-03,94.330002,96.199997,91.510002,95.419998,95.419998,9599785
2022-10-04,95.849998,98.209999,95.720001,98.209999,98.209999,5925970
2022-10-05,98.019997,98.019997,95.919998,96.300003,96.300003,5028111
2022-10-06,96.500000,97.419998,95.779999,96.010002,96.010002,4869758
2022-10-07,96.040001,97.349998,95.550003,95.879997,95.879997,3939206
2022-10-10,95.900002,97.050003,95.470001,95.980003,95.980003,4599496
2022-10-11,95.269997,96.540001,94.730003,96.089996,96.089996,4872003
2022-10-12,96.139999,96.610001,95.099998,96.250000,96.250000,4966193
2022-10-13,95.980003,97.879997,95.419998,97.000000,97.000000,6361603
2022-10-14,98.349998,99.120003,97.629997,98.150002,98.150002,5703775
2022-10-17,98.150002,100.300003,97.879997,99.800003,99.800003,4105324
2022-10-18,100.800003,101.680000,100.459999,100.739998,100.739998,5800623
2022-10-19,102.000000,103.820000,102.000000,103.500000,103.500000,7208842
2022-10-20,104.599998,105.379997,102.620003,103.860001,103.860001,7727004
2022-10-21,103.519997,105.559998,103.279999,105.019997,105.019997,5838996
2022-10-24,105.480003,106.940002,104.860001,106.540001,106.540001,4038499
2022-10-25,106.660004,107.500000,105.400002,107.400002,107.400002,4919150
2022-10-26,107.419998,108.500000,105.379997,105.860001,105.860001,5404251
2022-10-27,105.620003,106.699997,105.080002,105.919998,105.919998,5082026
2022-10-28,105.199997,106.739998,105.139999,106.419998,106.419998,4269841
2022-10-31,106.379997,106.580002,105.239998,105.519997,105.519997,5145972
2022-11-01,105.519997,106.660004,104.800003,104.900002,104.900002,3806936
2022-11-02,105.620003,106.320000,104.860001,105.339996,105.339996,3583800
2022-11-03,105.120003,106.540001,104.760002,105.820000,105.820000,4372555
2022-11-04,106.500000,106.860001,105.639999,106.320000,106.320000,2467190
2022-11-07,105.220001,106.900002,105.220001,105.980003,105.980003,5465798
2022-11-08,106.080002,107.099998,105.360001,107.099998,107.099998,6492475
2022-11-09,107.459999,107.879997,105.419998,106.260002,106.260002,3847242
2022-11-10,105.940002,107.720001,105.699997,106.239998,106.239998,6003674
