Date,Open,High,Low,Close,Adj Close,Volume
2020-02-26,508.170013,517.960022,505.489990,508.470001,475.993530,959600
2020-02-27,495.640015,500.859985,475.779999,475.820007,445.428955,1286000
2020-02-28,459.250000,465.410004,449.019989,463.010010,433.437103,2039300
2020-03-02,467.140015,488.179993,461.570007,487.940002,456.774780,1278200
2020-03-03,488.339996,503.980011,476.179993,482.070007,451.279755,1589800
2020-03-04,488.089996,497.769989,479.299988,495.309998,467.192017,1175000
2020-03-05,477.369995,482.399994,464.579987,472.470001,445.648651,1022200
2020-03-06,452.040009,458.959991,440.519989,450.410004,424.840942,1460300
2020-03-09,411.390015,436.100006,405.149994,419.010010,395.223480,1478200
2020-03-10,441.329987,459.019989,434.230011,459.000000,432.943298,1608300
2020-03-11,445.000000,447.989990,422.170013,430.970001,406.504547,1263400
2020-03-12,398.380005,420.000000,383.429993,386.220001,364.294922,1669700
2020-03-13,415.109985,419.239990,388.000000,413.779999,390.290344,1579400
2020-03-16,368.440002,376.570007,354.010010,357.279999,336.997833,1569300
2020-03-17,366.209991,398.239990,355.390015,386.760010,364.804260,1609700
2020-03-18,357.170013,374.570007,323.980011,373.359985,352.164948,1969400
2020-03-19,367.290009,415.149994,351.299988,397.359985,374.802551,1593700
2020-03-20,401.010010,402.399994,350.959991,354.720001,334.583099,1363100
2020-03-23,354.720001,354.720001,326.279999,327.420013,308.832947,1422800
2020-03-24,349.299988,373.059998,346.290009,371.700012,350.599213,1319600
2020-03-25,384.899994,439.989990,377.000000,401.380005,378.594330,1951000
2020-03-26,408.059998,454.500000,405.570007,451.899994,426.246368,1598200
2020-03-27,428.540009,449.480011,421.119995,434.339996,409.683197,1044200
2020-03-30,438.000000,456.250000,434.510010,455.350006,429.500488,1177300
2020-03-31,451.890015,458.630005,436.989990,439.970001,414.993652,1389200
2020-04-01,418.109985,424.500000,401.899994,409.540009,386.291077,1163700
2020-04-02,408.179993,433.869995,406.190002,426.529999,402.316589,649300
2020-04-03,426.709991,432.980011,411.029999,418.070007,394.336853,612600
2020-04-06,442.010010,452.980011,433.399994,449.519989,424.001465,957900
2020-04-07,469.000000,469.070007,441.980011,443.119995,417.964783,831100
2020-04-08,445.809998,455.640015,441.630005,450.970001,425.369202,772300
2020-04-09,460.000000,478.690002,458.429993,471.420013,444.658264,1154600
2020-04-13,468.859985,470.239990,449.250000,452.390015,426.708557,689100
2020-04-14,466.790009,467.989990,456.480011,458.029999,432.028381,566300
2020-04-15,442.489990,451.000000,440.000000,443.070007,417.917694,590400
2020-04-16,445.190002,462.850006,444.839996,458.989990,432.933899,764900
2020-04-17,476.320007,484.690002,469.350006,476.869995,449.798920,977200
2020-04-20,467.839996,475.239990,464.149994,470.799988,444.073425,589500
2020-04-21,460.070007,477.619995,453.329987,474.369995,447.440735,1200700
2020-04-22,484.320007,487.880005,475.540009,481.000000,453.694397,842800
2020-04-23,481.320007,484.760010,469.309998,471.200012,444.450775,512300
2020-04-24,476.029999,476.029999,469.640015,475.140015,448.167084,517600
2020-04-27,481.070007,498.149994,477.059998,496.649994,468.455963,613900
2020-04-28,508.070007,510.790009,494.760010,497.769989,469.512360,655700
2020-04-29,510.670013,516.000000,500.589996,511.390015,482.359192,638000
2020-04-30,501.239990,507.940002,497.809998,502.040009,473.540009,580300
2020-05-01,491.420013,492.470001,483.149994,484.160004,456.674957,526300
2020-05-04,479.000000,483.709991,473.109985,481.510010,454.175476,634900
2020-05-05,488.109985,493.730011,484.880005,485.489990,457.929504,525900
2020-05-06,489.730011,491.700012,476.670013,483.399994,455.958130,520900
2020-05-07,494.869995,502.809998,493.329987,497.390015,469.153931,537100
2020-05-08,505.529999,506.000000,496.619995,498.779999,470.465057,450500
2020-05-11,492.269989,497.179993,488.640015,493.109985,465.116974,699600
2020-05-12,472.829987,473.339996,451.350006,454.440002,428.642181,3499000
2020-05-13,459.989990,491.779999,456.500000,485.799988,458.221893,9666100
2020-05-14,481.000000,500.140015,471.450012,498.200012,469.917999,11804100
2020-05-15,495.000000,515.590027,490.519989,513.729980,484.566376,5957000
2020-05-18,519.000000,528.789978,514.590027,516.429993,487.113098,5587200
2020-05-19,512.460022,515.580017,498.829987,501.200012,472.747711,2099700
2020-05-20,509.559998,513.000000,503.459991,508.739990,479.859650,1496400
2020-05-21,508.079987,509.630005,504.149994,508.510010,479.642700,1007600
2020-05-22,506.000000,513.570007,503.000000,513.299988,484.160767,632700
2020-05-26,525.000000,530.150024,521.409973,523.630005,493.904388,1064300
2020-05-27,536.250000,537.349976,525.330017,536.400024,505.949493,1182100
2020-05-28,548.479980,550.000000,535.010010,536.840027,506.364441,1132800
2020-05-29,530.690002,534.500000,520.549988,528.640015,498.629944,1159300
2020-06-01,528.000000,543.109985,526.729980,538.229980,507.675598,668000
2020-06-02,544.400024,547.770020,538.429993,541.340027,510.608917,846800
2020-06-03,550.000000,551.940002,542.809998,547.710022,516.617432,1071500
2020-06-04,541.929993,548.140015,540.000000,546.190002,518.620850,913400
2020-06-05,558.000000,562.090027,551.619995,556.530029,528.439026,1438000
2020-06-08,557.219971,561.919983,550.549988,557.330017,529.198547,1133400
2020-06-09,547.969971,562.500000,546.950012,558.059998,529.891724,851900
2020-06-10,559.450012,567.580017,555.630005,558.059998,529.891724,779700
2020-06-11,544.070007,548.669983,521.140015,525.210022,498.699860,1250800
2020-06-12,538.400024,539.130005,516.099976,527.039978,500.437500,1065600
2020-06-15,518.229980,549.590027,515.719971,543.030029,515.620361,1242900
2020-06-16,558.900024,558.900024,539.349976,550.400024,522.618469,826900
2020-06-17,554.960022,561.500000,552.799988,555.229980,527.204590,704600
2020-06-18,549.869995,558.349976,548.530029,556.770020,528.666931,531800
2020-06-19,566.979980,566.979980,546.849976,555.369995,527.337463,1875200
2020-06-22,550.770020,558.570007,548.590027,553.210022,525.286621,478600
2020-06-23,560.000000,561.989990,553.210022,554.650024,526.653931,605900
2020-06-24,548.650024,551.900024,536.239990,538.570007,511.385529,868800
2020-06-25,537.770020,550.400024,532.750000,546.969971,519.361511,713900
2020-06-26,542.109985,544.419983,528.630005,534.849976,507.853241,1167800
2020-06-29,540.000000,540.570007,530.989990,532.869995,505.973206,774400
2020-06-30,533.969971,545.979980,533.969971,544.090027,516.626892,1067100
2020-07-01,544.289978,546.479980,537.460022,544.320007,516.845337,548600
2020-07-02,555.479980,560.559998,548.619995,551.770020,523.919312,742000
2020-07-06,560.000000,564.400024,557.090027,557.549988,529.407471,703100
2020-07-07,553.369995,560.469971,549.159973,549.229980,521.507507,557300
2020-07-08,551.010010,559.940002,549.489990,557.609985,529.464478,435700
2020-07-09,554.460022,557.469971,544.260010,549.440002,521.706787,462700
2020-07-10,550.530029,555.919983,546.780029,554.080017,526.112732,489500
2020-07-13,558.200012,565.229980,552.000000,552.559998,524.669312,786400
2020-07-14,552.760010,562.510010,551.460022,561.330017,532.996765,567300
2020-07-15,572.280029,573.000000,560.239990,568.590027,539.890320,767600
2020-07-16,565.299988,569.760010,563.119995,566.960022,538.342468,729900
2020-07-17,578.349976,592.479980,572.650024,587.719971,558.054626,1150200
2020-07-20,580.219971,585.000000,577.130005,579.599976,550.344482,706700
2020-07-21,584.750000,584.750000,578.289978,580.000000,550.724365,523000
2020-07-22,580.330017,586.619995,577.979980,582.539978,553.136108,460500
2020-07-23,580.309998,585.049988,575.219971,578.150024,548.967712,453600
2020-07-24,578.000000,578.000000,567.659973,570.619995,541.817688,421600
2020-07-27,568.729980,578.280029,565.349976,575.330017,546.290100,618500
2020-07-28,572.900024,574.190002,569.000000,570.700012,541.893799,488900
2020-07-29,569.750000,580.210022,569.750000,577.599976,548.445435,724800
2020-07-30,569.309998,573.090027,564.000000,573.090027,544.163208,341200
2020-07-31,572.330017,575.320007,566.679993,575.010010,545.986206,375900
2020-08-03,579.349976,583.549988,577.309998,579.950012,550.676819,496400
2020-08-04,573.650024,575.690002,567.929993,571.039978,542.216614,513100
2020-08-05,576.710022,584.919983,573.229980,582.150024,552.765808,465800
2020-08-06,579.960022,583.349976,575.070007,582.229980,552.841858,455000
2020-08-07,582.669983,588.340027,579.419983,588.190002,558.500916,469900
2020-08-10,586.210022,587.159973,579.669983,580.200012,550.914246,465800
2020-08-11,585.299988,596.510010,583.330017,586.640015,557.029175,576800
2020-08-12,592.140015,605.719971,584.400024,590.239990,560.447510,612200
2020-08-13,586.719971,595.299988,586.719971,589.559998,559.801758,359700
2020-08-14,588.609985,592.460022,584.059998,588.460022,558.757324,316700
2020-08-17,590.929993,595.539978,587.890015,592.030029,562.147095,411100
2020-08-18,591.090027,594.760010,588.799988,589.210022,559.469482,456200
2020-08-19,592.330017,595.549988,588.799988,589.750000,559.982178,418700
2020-08-20,584.880005,588.260010,581.039978,583.359985,553.914612,552400
2020-08-21,585.409973,588.000000,581.929993,584.039978,554.560425,418400
2020-08-24,587.380005,591.690002,584.289978,591.450012,561.596436,381600
2020-08-25,594.450012,594.599976,590.119995,591.150024,561.311523,373300
2020-08-26,591.460022,595.700012,587.900024,592.099976,562.213623,540200
2020-08-27,592.940002,598.900024,591.989990,594.979980,564.948181,428900
2020-08-28,595.609985,601.309998,592.090027,601.059998,570.721375,436000
2020-08-31,602.520020,604.080017,593.669983,594.190002,564.198242,581700
2020-09-01,594.739990,601.020020,593.150024,596.239990,566.144592,402800
2020-09-02,597.739990,609.690002,594.190002,608.000000,577.311035,684200
2020-09-03,604.130005,605.450012,573.700012,579.119995,553.191467,739200
2020-09-04,581.809998,584.090027,557.859985,564.630005,539.350281,822100
2020-09-08,559.989990,560.770020,548.000000,552.539978,527.801514,837100
2020-09-09,561.619995,564.099976,555.330017,560.179993,535.099487,830500
2020-09-10,561.640015,561.960022,541.210022,543.309998,518.984802,891000
2020-09-11,544.479980,547.450012,537.859985,541.200012,516.969177,660900
2020-09-14,545.039978,553.210022,543.270020,547.380005,522.872620,631400
2020-09-15,553.109985,553.429993,547.280029,548.159973,523.617676,626400
2020-09-16,551.820007,566.880005,548.799988,561.729980,536.580078,1003900
2020-09-17,554.950012,555.799988,544.510010,548.409973,523.856506,1033500
2020-09-18,548.469971,559.159973,548.469971,556.919983,531.985474,2989100
2020-09-21,548.630005,556.760010,542.520020,552.590027,527.849304,659600
2020-09-22,551.150024,556.549988,544.530029,550.799988,526.139526,565600
2020-09-23,550.309998,552.869995,538.049988,538.539978,514.428406,511400
2020-09-24,537.280029,542.109985,531.809998,535.049988,511.094635,552800
2020-09-25,532.950012,548.900024,531.390015,547.809998,523.283264,486400
2020-09-28,554.440002,563.940002,554.000000,558.650024,533.638000,567000
2020-09-29,560.159973,562.200012,552.369995,554.799988,529.960449,409700
2020-09-30,557.200012,570.890015,555.109985,563.549988,538.318542,741100
2020-10-01,576.840027,578.239990,566.169983,567.909973,542.483459,551300
2020-10-02,560.539978,574.669983,559.179993,570.119995,544.594421,523400
2020-10-05,574.700012,581.520020,573.000000,580.979980,554.968262,435300
2020-10-06,580.979980,590.599976,578.130005,580.229980,554.251770,704300
2020-10-07,584.320007,592.789978,584.320007,592.049988,565.542664,573500
2020-10-08,595.359985,606.210022,594.340027,604.440002,577.377930,538100
2020-10-09,610.599976,614.299988,606.580017,611.570007,584.188660,525100
2020-10-12,615.369995,620.659973,613.659973,614.890015,587.360107,644700
2020-10-13,634.169983,646.289978,626.159973,638.960022,610.352417,1154900
2020-10-14,641.830017,643.460022,634.049988,639.849976,611.202454,694200
2020-10-15,634.090027,648.900024,632.640015,646.239990,617.306396,792700
2020-10-16,652.039978,659.570007,648.000000,657.380005,627.947693,765500
2020-10-19,658.250000,666.640015,633.030029,634.890015,606.464600,775700
2020-10-20,636.619995,650.979980,636.619995,645.070007,616.188843,473500
2020-10-21,646.580017,653.719971,634.820007,634.989990,606.560120,452600
2020-10-22,635.000000,637.830017,629.820007,635.179993,606.741577,483300
2020-10-23,637.869995,639.159973,633.510010,637.309998,608.776184,494200
2020-10-26,630.000000,631.590027,615.830017,622.190002,594.333191,686100
2020-10-27,620.320007,624.580017,613.469971,614.530029,587.016174,349800
2020-10-28,602.690002,606.450012,596.260010,600.710022,573.814941,645600
2020-10-29,600.210022,606.590027,590.260010,602.330017,575.362366,447400
2020-10-30,597.580017,600.869995,587.900024,599.210022,572.382080,530400
2020-11-02,608.960022,618.349976,606.450012,614.869995,587.340942,462400
2020-11-03,620.900024,633.340027,619.000000,629.260010,601.086670,560400
2020-11-04,628.289978,657.979980,627.809998,651.599976,622.426392,811700
2020-11-05,661.020020,672.000000,659.780029,668.190002,638.273682,714400
2020-11-06,666.059998,668.000000,654.190002,654.900024,625.578735,493900
2020-11-09,685.119995,692.729980,663.179993,666.020020,636.200806,870000
2020-11-10,661.070007,666.539978,645.119995,660.599976,631.023438,758000
2020-11-11,670.789978,675.750000,667.030029,670.619995,640.594849,455800
2020-11-12,665.760010,668.669983,654.869995,659.789978,630.249695,501700
2020-11-13,660.000000,671.099976,658.289978,669.770020,639.782898,664100
2020-11-16,682.500000,682.500000,669.270020,676.429993,646.144714,607600
2020-11-17,676.460022,676.460022,664.510010,667.489990,637.605042,768900
2020-11-18,670.799988,676.650024,668.950012,669.890015,639.897644,509000
2020-11-19,665.969971,675.340027,663.239990,673.479980,643.326660,471200
2020-11-20,674.020020,675.750000,669.000000,672.710022,642.591370,396200
2020-11-23,676.880005,689.000000,673.840027,682.869995,652.296448,505400
2020-11-24,694.669983,700.659973,686.500000,699.299988,667.990784,652000
2020-11-25,698.119995,704.260010,696.419983,703.609985,672.107788,401200
2020-11-27,706.750000,718.849976,705.140015,715.109985,683.092957,313400
2020-11-30,710.309998,713.190002,697.729980,698.349976,667.083252,888400
2020-12-01,709.669983,720.510010,705.200012,715.229980,683.207520,549500
2020-12-02,715.000000,718.809998,708.979980,718.359985,686.197449,484100
2020-12-03,718.359985,721.820007,711.760010,715.419983,686.859863,604400
2020-12-04,713.419983,720.289978,696.549988,703.469971,675.386841,816100
2020-12-07,702.700012,709.580017,699.030029,709.489990,681.166626,680600
2020-12-08,706.789978,718.549988,703.479980,713.919983,685.419739,598200
2020-12-09,715.840027,716.150024,696.840027,701.679993,673.668396,489400
2020-12-10,699.590027,702.739990,694.250000,698.409973,670.528931,438600
2020-12-11,692.299988,697.030029,689.450012,695.200012,667.447083,488100
2020-12-14,700.530029,700.549988,683.460022,683.919983,656.617310,658500
2020-12-15,691.520020,704.130005,690.330017,698.179993,670.308105,617300
2020-12-16,704.000000,708.799988,693.549988,698.369995,670.490601,849400
2020-12-17,703.000000,709.679993,699.289978,706.010010,677.825562,832200
2020-12-18,705.150024,706.599976,691.500000,698.799988,670.903442,1610700
2020-12-21,694.000000,703.520020,689.169983,698.830017,670.932190,631800
2020-12-22,700.000000,703.659973,691.750000,693.520020,665.834229,596900
2020-12-23,702.000000,708.169983,696.210022,703.640015,675.550171,752600
2020-12-24,703.359985,710.840027,703.359985,707.179993,678.948853,173300
2020-12-28,714.590027,715.119995,709.070007,710.179993,681.829102,272300
2020-12-29,713.739990,715.320007,705.609985,706.280029,678.084778,318400
2020-12-30,713.299988,716.940002,708.000000,708.940002,680.638611,355300
2020-12-31,707.479980,722.419983,706.919983,721.539978,692.735535,361500
2021-01-04,730.599976,730.599976,702.039978,710.820007,682.443604,623600
2021-01-05,708.809998,717.210022,705.260010,714.580017,686.053406,431400
2021-01-06,718.760010,744.789978,716.099976,734.960022,705.619812,730700
2021-01-07,748.340027,753.270020,743.010010,750.419983,720.462646,656000
2021-01-08,757.150024,759.369995,747.419983,756.450012,726.251953,622900
2021-01-11,752.820007,770.400024,750.510010,766.679993,736.073486,614400
2021-01-12,763.510010,779.309998,763.500000,777.739990,746.692017,675900
2021-01-13,778.700012,788.000000,776.609985,779.750000,748.621765,848600
2021-01-14,750.000000,765.859985,739.059998,743.500000,713.818970,1642900
2021-01-15,742.179993,754.440002,724.000000,727.760010,698.707214,1174500
2021-01-19,737.719971,744.419983,729.020020,733.650024,704.362122,852400
2021-01-20,738.710022,742.419983,729.150024,741.539978,711.937256,747600
2021-01-21,744.710022,745.770020,737.000000,742.200012,712.570801,639600
2021-01-22,739.900024,743.729980,730.820007,735.049988,705.706238,565700
2021-01-25,730.820007,735.770020,713.630005,722.979980,694.118042,806400
2021-01-26,726.989990,733.900024,720.039978,721.849976,693.033081,827900
2021-01-27,713.200012,713.989990,685.690002,697.789978,669.933777,1104400
2021-01-28,701.500000,731.020020,699.429993,719.909973,691.170654,822400
2021-01-29,715.359985,717.080017,698.619995,701.260010,673.265198,801100
2021-02-01,708.000000,713.950012,701.270020,713.169983,684.699707,483100
2021-02-02,719.369995,733.320007,719.369995,729.500000,700.377808,879300
2021-02-03,720.000000,727.440002,716.549988,724.080017,695.174194,685300
2021-02-04,724.299988,737.659973,724.299988,732.450012,703.210022,636400
2021-02-05,734.190002,737.479980,725.119995,726.330017,697.334351,474900
2021-02-08,730.679993,731.739990,720.650024,726.450012,697.449524,532900
2021-02-09,727.750000,731.309998,719.349976,728.799988,699.705750,451000
2021-02-10,732.409973,732.969971,721.000000,723.169983,694.300537,663100
2021-02-11,729.619995,729.710022,716.869995,721.429993,692.630005,803900
2021-02-12,715.349976,731.500000,712.690002,722.979980,694.118042,862800
2021-02-16,728.669983,737.719971,726.919983,730.309998,701.155457,571400
2021-02-17,725.979980,728.700012,718.469971,721.390015,692.591614,567100
2021-02-18,716.429993,717.119995,696.479980,703.530029,675.444519,1078700
2021-02-19,707.419983,716.580017,706.500000,710.109985,681.761841,804200
2021-02-22,705.380005,705.979980,697.270020,703.140015,675.070190,829900
2021-02-23,700.510010,705.669983,688.309998,703.159973,675.089233,926300
2021-02-24,704.500000,713.229980,700.390015,712.099976,683.672424,583200
2021-02-25,714.229980,714.500000,692.150024,694.789978,667.053467,591000
2021-02-26,697.789978,701.020020,689.280029,694.500000,666.775024,768500
2021-03-01,706.820007,721.969971,705.210022,719.200012,690.489014,652800
2021-03-02,719.729980,723.599976,713.609985,716.309998,687.714355,455100
2021-03-03,718.539978,721.380005,701.299988,701.489990,673.486023,703000
2021-03-04,693.400024,698.859985,676.419983,683.210022,659.820496,915400
2021-03-05,691.900024,704.030029,670.280029,702.280029,678.237610,698500
2021-03-08,699.559998,712.169983,696.840027,698.960022,675.031128,649800
2021-03-09,707.979980,725.239990,703.900024,722.000000,697.282471,959700
2021-03-10,726.690002,733.590027,724.200012,728.500000,703.559937,823300
2021-03-11,732.479980,733.690002,719.330017,722.119995,697.398254,751600
2021-03-12,719.280029,722.619995,712.500000,716.190002,691.671387,528700
2021-03-15,720.710022,720.710022,707.270020,719.010010,694.394775,526800
2021-03-16,721.940002,727.390015,715.760010,723.070007,698.315796,562200
2021-03-17,721.349976,730.400024,719.909973,728.219971,703.289429,463600
2021-03-18,728.989990,739.950012,722.460022,723.729980,698.953186,640100
2021-03-19,720.260010,740.650024,713.510010,729.640015,704.660889,1452200
2021-03-22,729.640015,736.190002,725.570007,730.919983,705.897034,524700
2021-03-23,729.780029,729.780029,714.169983,716.570007,692.038330,556700
2021-03-24,721.099976,731.200012,721.099976,722.750000,698.006714,544700
2021-03-25,723.549988,728.679993,712.270020,727.500000,702.594116,462800
2021-03-26,731.320007,758.219971,731.320007,756.900024,730.987610,803700
2021-03-29,746.580017,761.849976,744.929993,757.859985,731.914673,581700
2021-03-30,755.059998,763.419983,746.960022,749.260010,723.609131,598800
2021-03-31,749.969971,762.250000,748.849976,753.960022,728.148315,638100
2021-04-01,759.780029,767.190002,757.599976,766.830017,740.577698,549200
2021-04-05,772.450012,787.760010,771.830017,784.020020,757.179199,593500
2021-04-06,786.479980,786.479980,778.729980,781.710022,754.948303,492300
2021-04-07,783.320007,790.219971,781.000000,788.000000,761.022888,477100
2021-04-08,791.000000,802.010010,789.090027,800.599976,773.191528,558500
2021-04-09,802.679993,810.619995,799.590027,808.349976,780.676208,484200
2021-04-12,804.609985,809.669983,801.510010,807.979980,780.318909,482800
2021-04-13,804.700012,806.630005,799.530029,802.489990,775.016907,376200
2021-04-14,799.530029,811.380005,798.140015,801.070007,773.645508,552900
2021-04-15,812.190002,827.849976,810.000000,817.840027,789.841370,766900
2021-04-16,823.820007,825.520020,805.520020,811.450012,783.670166,774600
2021-04-19,811.059998,815.500000,806.429993,811.090027,783.322449,491100
2021-04-20,807.260010,813.450012,800.840027,804.960022,777.402283,525200
2021-04-21,802.960022,812.390015,799.590027,811.530029,783.747437,388500
2021-04-22,811.010010,811.010010,793.530029,795.320007,768.092346,520000
2021-04-23,798.429993,816.909973,795.890015,813.169983,785.331238,489800
2021-04-26,814.520020,822.280029,814.020020,818.320007,790.304993,478200
2021-04-27,817.700012,822.690002,812.679993,820.510010,792.419983,328200
2021-04-28,819.869995,821.020020,815.299988,816.280029,788.334778,335300
2021-04-29,824.299988,829.510010,817.070007,827.320007,798.996765,455200
2021-04-30,821.780029,822.830017,813.780029,819.299988,791.251343,451200
2021-05-03,825.000000,832.400024,821.049988,825.619995,797.355042,490100
2021-05-04,822.250000,837.159973,819.000000,836.429993,807.794861,557900
2021-05-05,840.150024,852.119995,838.969971,851.010010,821.875793,569900
2021-05-06,851.359985,867.390015,849.090027,867.099976,837.414978,666600
2021-05-07,860.440002,877.059998,858.200012,873.830017,843.914551,474200
2021-05-10,875.440002,880.799988,857.419983,857.450012,828.095337,566400
2021-05-11,848.270020,855.309998,835.000000,844.099976,815.202271,671900
2021-05-12,839.789978,849.979980,819.940002,823.500000,795.307617,649700
2021-05-13,823.500000,845.210022,822.099976,838.989990,810.267273,554700
2021-05-14,848.650024,860.840027,845.400024,856.869995,827.535217,481500
2021-05-17,856.900024,860.150024,846.090027,849.460022,820.378906,347600
2021-05-18,852.820007,855.799988,839.580017,840.140015,811.377930,373700
2021-05-19,828.080017,838.969971,821.020020,838.520020,809.813416,632900
2021-05-20,841.549988,851.570007,836.650024,844.880005,815.955688,360800
2021-05-21,848.520020,864.849976,848.520020,860.770020,831.301636,692800
2021-05-24,866.450012,877.090027,866.169983,872.359985,842.494934,566800
2021-05-25,877.099976,881.299988,871.460022,874.270020,844.339539,625600
2021-05-26,883.429993,888.289978,870.330017,876.729980,846.715271,616200
2021-05-27,878.739990,884.450012,875.169983,876.429993,846.425598,704600
2021-05-28,879.239990,880.000000,874.539978,877.039978,847.014709,435400
2021-06-01,887.900024,889.989990,876.010010,876.909973,846.889099,407400
2021-06-02,878.479980,887.950012,876.809998,887.419983,857.039246,543400
2021-06-03,880.000000,888.400024,873.400024,881.010010,854.827087,430800
2021-06-04,883.909973,887.000000,877.840027,886.849976,860.493530,647000
2021-06-07,888.659973,890.000000,879.469971,884.960022,858.659607,400300
2021-06-08,884.299988,886.530029,878.090027,884.520020,858.232849,303300
